YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2015,1,27.56,29.52,26.22,3.3,7.24,80.97,4.68,6.01,100.52,18.61,Tanzania,2015-01-01,1
2015,2,27.59,29.99,25.92,4.07,3.4,79.63,4.48,5.28,100.52,18.31,Tanzania,2015-01-02,1
2015,3,27.47,29.29,26.25,3.04,7.17,80.02,4.91,5.99,100.56,18.3,Tanzania,2015-01-03,1
2015,4,27.28,29.17,25.96,3.21,16.07,81.78,4.88,6.07,100.47,18.52,Tanzania,2015-01-04,1
2015,5,26.68,27.83,25.84,1.99,18.83,82.99,4.17,5.98,100.43,18.16,Tanzania,2015-01-05,1
2015,6,27.27,29.33,25.71,3.62,7.59,81.89,4.63,5.84,100.5,18.5,Tanzania,2015-01-06,1
2015,7,27.02,28.65,25.7,2.95,4.93,82.0,4.07,4.47,100.66,18.25,Tanzania,2015-01-07,1
2015,8,27.26,29.32,25.92,3.4,1.57,81.84,4.75,6.29,100.62,18.46,Tanzania,2015-01-08,1
2015,9,27.35,29.77,25.8,3.97,0.7,81.34,4.42,4.96,100.59,18.45,Tanzania,2015-01-09,1
2015,10,27.33,29.7,25.59,4.11,2.04,81.19,4.79,6.06,100.46,18.41,Tanzania,2015-01-10,1
2015,11,26.36,27.0,25.88,1.12,12.12,86.52,4.93,6.21,100.45,18.61,Tanzania,2015-01-11,1
2015,12,26.8,28.11,26.01,2.1,3.08,84.97,4.8,5.69,100.54,18.71,Tanzania,2015-01-12,1
2015,13,27.25,29.33,25.79,3.54,0.82,80.68,5.8,7.25,100.56,18.2,Tanzania,2015-01-13,1
2015,14,26.95,28.98,25.73,3.25,0.25,80.84,6.21,7.84,100.5,17.92,Tanzania,2015-01-14,1
2015,15,27.24,29.67,25.69,3.98,0.35,80.37,5.04,6.29,100.42,18.1,Tanzania,2015-01-15,1
2015,16,26.86,28.58,25.66,2.92,0.36,81.14,5.6,6.86,100.34,17.91,Tanzania,2015-01-16,1
2015,17,26.91,29.15,25.56,3.59,0.37,81.35,5.53,6.95,100.37,18.0,Tanzania,2015-01-17,1
2015,18,26.64,28.61,25.33,3.28,3.2,81.65,5.02,6.83,100.5,17.77,Tanzania,2015-01-18,1
2015,19,26.35,28.29,25.03,3.26,1.44,82.7,4.12,5.86,100.5,17.71,Tanzania,2015-01-19,1
2015,20,26.07,27.43,25.11,2.32,4.13,83.65,3.86,5.5,100.6,17.62,Tanzania,2015-01-20,1
2015,21,26.53,28.57,24.99,3.58,1.76,79.79,3.9,4.69,100.82,17.18,Tanzania,2015-01-21,1
2015,22,26.9,29.38,25.16,4.22,0.15,77.08,4.36,5.28,100.9,16.93,Tanzania,2015-01-22,1
2015,23,26.61,28.78,25.15,3.63,0.45,77.7,4.19,4.83,100.68,16.86,Tanzania,2015-01-23,1
2015,24,26.85,29.29,25.26,4.03,0.12,78.21,4.53,5.3,100.56,17.21,Tanzania,2015-01-24,1
2015,25,27.0,29.62,25.28,4.34,0.15,77.1,5.14,5.85,100.65,17.08,Tanzania,2015-01-25,1
2015,26,27.08,29.72,25.11,4.61,0.15,75.74,4.5,5.34,100.72,16.83,Tanzania,2015-01-26,1
2015,27,27.36,30.12,25.35,4.77,0.1,75.4,4.3,5.22,100.57,17.07,Tanzania,2015-01-27,1
2015,28,27.38,30.06,25.34,4.72,0.28,75.39,4.8,5.59,100.47,17.12,Tanzania,2015-01-28,1
2015,29,27.54,30.27,25.51,4.76,0.11,75.09,4.65,5.12,100.48,17.18,Tanzania,2015-01-29,1
2015,30,27.72,30.38,25.75,4.63,0.44,76.6,4.95,6.2,100.54,17.74,Tanzania,2015-01-30,1
2015,31,27.77,30.4,25.88,4.52,0.2,76.99,4.51,4.94,100.62,17.86,Tanzania,2015-01-31,1
2015,32,27.84,30.75,25.88,4.87,0.04,75.13,4.7,5.52,100.53,17.48,Tanzania,2015-02-01,2
2015,33,27.6,30.42,25.74,4.68,0.01,74.82,4.89,6.08,100.5,17.19,Tanzania,2015-02-02,2
2015,34,27.8,30.43,26.04,4.39,0.02,73.71,5.27,6.03,100.54,17.13,Tanzania,2015-02-03,2
2015,35,27.72,30.34,25.98,4.36,0.02,73.64,5.66,6.93,100.62,17.02,Tanzania,2015-02-04,2
2015,36,27.96,30.67,26.09,4.58,0.12,73.9,5.49,6.46,100.55,17.33,Tanzania,2015-02-05,2
2015,37,28.27,30.95,26.46,4.49,0.11,74.86,5.67,6.57,100.54,17.87,Tanzania,2015-02-06,2
2015,38,28.1,30.52,26.57,3.95,0.19,74.95,5.23,6.14,100.64,17.72,Tanzania,2015-02-07,2
2015,39,27.97,30.47,26.15,4.32,0.27,72.89,4.16,5.21,100.61,17.1,Tanzania,2015-02-08,2
2015,40,27.69,30.28,25.99,4.29,0.08,72.08,3.73,4.33,100.6,16.64,Tanzania,2015-02-09,2
2015,41,27.84,30.76,25.54,5.22,0.07,72.0,3.12,3.81,100.7,16.7,Tanzania,2015-02-10,2
2015,42,28.12,31.72,25.38,6.34,0.11,70.82,3.1,3.85,100.7,16.59,Tanzania,2015-02-11,2
2015,43,28.12,30.8,25.58,5.22,0.25,72.32,3.22,4.13,100.61,17.08,Tanzania,2015-02-12,2
2015,44,28.5,31.87,26.1,5.77,0.21,72.7,3.93,4.48,100.46,17.52,Tanzania,2015-02-13,2
2015,45,28.24,31.39,25.97,5.42,0.46,73.79,4.41,5.17,100.4,17.54,Tanzania,2015-02-14,2
2015,46,28.65,31.65,26.29,5.36,1.13,72.66,4.06,4.9,100.46,17.71,Tanzania,2015-02-15,2
2015,47,27.69,29.16,26.77,2.39,6.55,81.23,3.75,4.87,100.53,18.85,Tanzania,2015-02-16,2
2015,48,27.54,29.37,26.22,3.15,3.79,79.6,4.08,5.27,100.53,18.26,Tanzania,2015-02-17,2
2015,49,27.65,29.84,25.81,4.03,0.93,76.45,3.49,4.46,100.53,17.59,Tanzania,2015-02-18,2
2015,50,28.0,31.23,25.59,5.64,0.1,73.25,3.14,4.16,100.47,17.17,Tanzania,2015-02-19,2
2015,51,28.19,31.11,26.03,5.08,0.14,73.49,3.56,4.26,100.37,17.47,Tanzania,2015-02-20,2
2015,52,28.62,31.62,26.37,5.25,0.13,72.92,3.83,4.45,100.37,17.77,Tanzania,2015-02-21,2
2015,53,28.64,31.54,26.56,4.98,0.2,71.79,3.42,4.16,100.51,17.49,Tanzania,2015-02-22,2
2015,54,28.55,30.9,26.76,4.14,3.31,73.6,3.25,3.82,100.59,17.86,Tanzania,2015-02-23,2
2015,55,28.5,30.99,26.94,4.05,2.12,74.82,3.08,3.84,100.54,18.12,Tanzania,2015-02-24,2
2015,56,28.53,31.12,26.88,4.24,0.54,71.76,3.06,4.08,100.39,17.41,Tanzania,2015-02-25,2
2015,57,28.65,31.83,26.13,5.7,0.51,71.08,2.54,3.61,100.41,17.28,Tanzania,2015-02-26,2
2015,58,29.12,32.4,26.77,5.63,0.82,72.36,3.66,4.41,100.37,18.11,Tanzania,2015-02-27,2
2015,59,29.04,32.08,26.87,5.21,1.13,73.98,3.71,4.39,100.33,18.47,Tanzania,2015-02-28,2
2015,60,28.2,29.96,26.91,3.05,3.86,76.95,3.42,4.3,100.34,18.38,Tanzania,2015-03-01,3
2015,61,27.92,30.34,26.52,3.82,7.43,77.58,3.95,4.92,100.51,18.18,Tanzania,2015-03-02,3
2015,62,28.21,30.83,26.25,4.58,1.79,74.21,3.41,4.12,100.58,17.63,Tanzania,2015-03-03,3
2015,63,28.06,30.52,26.36,4.16,1.97,73.8,3.67,4.7,100.5,17.42,Tanzania,2015-03-04,3
2015,64,27.71,29.84,26.11,3.73,5.49,76.85,2.41,3.38,100.54,17.79,Tanzania,2015-03-05,3
2015,65,28.49,31.27,26.27,5.0,0.56,72.02,2.95,3.93,100.6,17.37,Tanzania,2015-03-06,3
2015,66,28.46,31.67,26.4,5.27,0.06,73.66,4.19,5.0,100.56,17.71,Tanzania,2015-03-07,3
2015,67,28.61,31.79,26.54,5.25,0.01,71.44,4.48,5.3,100.55,17.3,Tanzania,2015-03-08,3
2015,68,28.66,31.65,26.57,5.08,0.04,72.38,4.85,5.56,100.62,17.64,Tanzania,2015-03-09,3
2015,69,28.66,31.61,26.6,5.01,0.02,70.26,4.85,5.9,100.63,17.12,Tanzania,2015-03-10,3
2015,70,28.37,31.85,25.95,5.9,0.01,71.26,3.99,4.82,100.62,17.02,Tanzania,2015-03-11,3
2015,71,28.16,31.29,25.58,5.71,0.28,70.05,3.34,4.28,100.74,16.5,Tanzania,2015-03-12,3
2015,72,28.19,31.27,25.84,5.43,0.02,70.43,3.23,4.85,100.68,16.68,Tanzania,2015-03-13,3
2015,73,28.18,31.39,26.0,5.39,0.15,69.7,3.07,4.56,100.75,16.47,Tanzania,2015-03-14,3
2015,74,28.19,30.67,26.2,4.47,4.75,72.01,2.84,4.24,100.7,17.1,Tanzania,2015-03-15,3
2015,75,27.83,30.05,26.37,3.68,20.84,81.39,3.76,5.28,100.68,18.98,Tanzania,2015-03-16,3
2015,76,27.55,29.08,26.22,2.86,12.31,81.99,2.97,3.69,100.71,18.82,Tanzania,2015-03-17,3
2015,77,27.72,29.08,26.77,2.31,5.93,77.5,2.73,3.35,100.7,17.97,Tanzania,2015-03-18,3
2015,78,27.47,28.96,26.25,2.71,22.93,82.38,3.02,3.92,100.61,18.86,Tanzania,2015-03-19,3
2015,79,27.55,28.76,26.78,1.98,27.78,85.9,3.93,4.94,100.64,19.78,Tanzania,2015-03-20,3
2015,80,27.22,28.75,26.4,2.35,19.62,83.65,3.03,4.0,100.71,18.86,Tanzania,2015-03-21,3
2015,81,26.98,28.51,25.8,2.71,25.73,84.22,3.51,4.25,100.73,18.72,Tanzania,2015-03-22,3
2015,82,27.08,28.7,26.05,2.65,6.14,83.18,3.01,4.04,100.69,18.59,Tanzania,2015-03-23,3
2015,83,27.29,28.9,26.11,2.79,26.96,85.04,4.01,4.78,100.61,19.28,Tanzania,2015-03-24,3
2015,84,26.84,28.44,25.73,2.71,22.74,84.08,2.38,3.07,100.72,18.51,Tanzania,2015-03-25,3
2015,85,27.1,28.97,25.6,3.37,2.69,82.61,2.38,2.94,100.77,18.46,Tanzania,2015-03-26,3
2015,86,27.66,29.87,25.89,3.98,5.07,80.79,2.57,4.34,100.69,18.66,Tanzania,2015-03-27,3
2015,87,27.65,29.09,26.31,2.78,8.79,82.83,3.24,3.96,100.61,19.17,Tanzania,2015-03-28,3
2015,88,27.89,29.67,26.42,3.25,9.82,81.38,3.19,3.9,100.54,19.08,Tanzania,2015-03-29,3
2015,89,27.69,29.21,26.37,2.84,8.97,82.69,3.13,3.79,100.56,19.19,Tanzania,2015-03-30,3
2015,90,27.76,30.12,26.18,3.94,0.55,79.71,3.02,3.67,100.6,18.51,Tanzania,2015-03-31,3
2015,91,27.68,30.15,25.76,4.39,0.34,80.34,2.62,3.77,100.58,18.55,Tanzania,2015-04-01,4
2015,92,27.7,29.89,25.74,4.15,1.08,80.79,3.54,4.76,100.51,18.72,Tanzania,2015-04-02,4
2015,93,27.57,29.43,25.92,3.51,2.96,82.25,4.35,5.99,100.38,18.97,Tanzania,2015-04-03,4
2015,94,27.77,29.85,26.35,3.5,2.68,80.18,4.32,5.3,100.32,18.7,Tanzania,2015-04-04,4
2015,95,27.82,30.38,25.9,4.48,0.1,77.02,3.12,3.8,100.42,17.95,Tanzania,2015-04-05,4
2015,96,27.85,30.05,26.02,4.03,0.32,77.09,2.16,2.71,100.48,18.01,Tanzania,2015-04-06,4
2015,97,28.02,30.09,26.36,3.73,1.38,77.08,3.25,4.3,100.51,18.2,Tanzania,2015-04-07,4
2015,98,27.78,30.17,26.19,3.98,0.65,76.96,4.9,5.9,100.52,17.92,Tanzania,2015-04-08,4
2015,99,27.74,30.58,25.34,5.24,0.43,76.56,3.57,4.07,100.58,17.7,Tanzania,2015-04-09,4
2015,100,27.7,30.52,25.41,5.11,2.84,78.99,3.14,4.42,100.63,18.23,Tanzania,2015-04-10,4
2015,101,27.58,29.66,26.06,3.6,7.41,81.44,3.52,4.65,100.69,18.71,Tanzania,2015-04-11,4
2015,102,27.34,29.15,26.05,3.1,4.81,83.26,3.48,4.22,100.78,18.88,Tanzania,2015-04-12,4
2015,103,27.58,29.73,26.05,3.68,4.05,80.69,2.94,4.05,100.76,18.53,Tanzania,2015-04-13,4
2015,104,27.67,29.88,26.05,3.83,2.16,80.36,3.08,4.02,100.59,18.57,Tanzania,2015-04-14,4
2015,105,27.96,30.24,26.25,3.99,1.65,78.8,2.95,4.25,100.5,18.54,Tanzania,2015-04-15,4
2015,106,28.29,30.64,26.39,4.25,1.22,78.49,3.52,4.56,100.73,18.76,Tanzania,2015-04-16,4
2015,107,28.36,30.61,26.83,3.78,1.07,74.69,4.09,4.89,100.88,17.9,Tanzania,2015-04-17,4
2015,108,27.86,30.35,26.24,4.11,1.93,76.73,3.23,4.65,100.8,17.85,Tanzania,2015-04-18,4
2015,109,27.84,30.58,25.71,4.87,0.62,76.74,3.81,5.48,100.67,17.84,Tanzania,2015-04-19,4
2015,110,27.31,28.7,26.01,2.69,0.87,80.75,3.44,3.86,100.73,18.26,Tanzania,2015-04-20,4
2015,111,27.52,29.47,26.23,3.24,2.41,80.33,4.16,5.03,100.79,18.38,Tanzania,2015-04-21,4
2015,112,27.46,29.65,25.96,3.69,7.92,82.51,4.03,4.98,100.82,18.81,Tanzania,2015-04-22,4
2015,113,26.48,27.26,25.85,1.41,29.37,88.49,4.78,6.94,100.8,19.11,Tanzania,2015-04-23,4
2015,114,27.31,29.13,25.89,3.24,15.15,83.93,4.86,5.89,100.86,18.97,Tanzania,2015-04-24,4
2015,115,27.1,28.56,26.1,2.46,25.61,85.92,3.86,4.47,100.82,19.22,Tanzania,2015-04-25,4
2015,116,27.06,28.8,25.67,3.13,8.14,83.75,4.33,5.36,100.65,18.7,Tanzania,2015-04-26,4
2015,117,27.14,28.74,26.01,2.73,5.08,83.38,4.02,4.59,100.66,18.71,Tanzania,2015-04-27,4
2015,118,27.1,28.74,25.99,2.75,6.74,82.09,4.12,4.84,100.66,18.36,Tanzania,2015-04-28,4
2015,119,26.57,28.1,25.43,2.67,5.18,81.87,3.43,3.98,100.68,17.75,Tanzania,2015-04-29,4
2015,120,26.79,28.89,25.21,3.68,1.62,80.13,3.37,4.14,100.67,17.57,Tanzania,2015-04-30,4
2015,121,26.88,29.28,24.9,4.38,1.1,78.39,3.74,4.84,100.73,17.26,Tanzania,2015-05-01,5
2015,122,27.1,29.54,25.16,4.38,1.6,78.37,4.27,5.12,100.76,17.45,Tanzania,2015-05-02,5
2015,123,26.87,28.46,25.77,2.69,20.67,85.96,4.24,5.29,100.74,18.99,Tanzania,2015-05-03,5
2015,124,27.09,28.37,26.18,2.19,45.31,86.72,4.36,5.57,100.82,19.4,Tanzania,2015-05-04,5
2015,125,26.6,28.5,24.91,3.59,71.1,87.49,4.17,5.42,100.75,19.02,Tanzania,2015-05-05,5
2015,126,27.0,28.67,25.78,2.89,18.28,85.72,4.65,5.78,100.63,19.1,Tanzania,2015-05-06,5
2015,127,26.75,28.04,25.98,2.06,48.5,88.52,4.61,5.52,100.82,19.42,Tanzania,2015-05-07,5
2015,128,26.41,27.55,25.57,1.98,37.08,86.39,5.42,6.34,101.0,18.52,Tanzania,2015-05-08,5
2015,129,26.28,27.94,25.18,2.76,12.25,82.98,4.97,6.31,100.93,17.64,Tanzania,2015-05-09,5
2015,130,26.01,27.73,24.36,3.37,7.23,85.35,4.71,5.84,100.82,17.9,Tanzania,2015-05-10,5
2015,131,26.27,27.18,25.43,1.75,20.25,90.26,4.28,4.99,100.86,19.25,Tanzania,2015-05-11,5
2015,132,26.55,27.44,26.04,1.4,25.3,89.74,5.01,5.5,100.94,19.44,Tanzania,2015-05-12,5
2015,133,26.45,27.74,25.47,2.27,7.67,87.06,4.85,5.47,100.88,18.74,Tanzania,2015-05-13,5
2015,134,26.23,27.58,25.43,2.15,4.76,83.88,4.79,5.65,100.86,17.81,Tanzania,2015-05-14,5
2015,135,26.44,28.18,25.17,3.01,1.83,82.7,4.96,5.7,100.9,17.77,Tanzania,2015-05-15,5
2015,136,26.18,28.14,24.87,3.27,0.06,79.53,5.06,6.06,100.96,16.79,Tanzania,2015-05-16,5
2015,137,25.72,27.6,24.13,3.47,0.06,80.33,4.5,5.33,100.93,16.51,Tanzania,2015-05-17,5
2015,138,25.83,27.58,24.25,3.33,0.48,80.59,5.03,6.08,100.97,16.66,Tanzania,2015-05-18,5
2015,139,25.68,27.34,24.2,3.14,0.26,80.96,5.49,6.8,100.96,16.6,Tanzania,2015-05-19,5
2015,140,25.72,27.58,24.07,3.51,0.05,80.22,5.12,6.11,101.05,16.48,Tanzania,2015-05-20,5
2015,141,25.66,27.63,23.83,3.8,0.15,79.41,4.76,5.61,101.11,16.21,Tanzania,2015-05-21,5
2015,142,25.55,27.17,24.08,3.09,0.45,84.04,5.5,6.95,101.1,17.08,Tanzania,2015-05-22,5
2015,143,25.72,27.38,24.46,2.92,0.46,83.22,5.57,6.81,101.03,17.1,Tanzania,2015-05-23,5
2015,144,25.78,27.56,24.39,3.17,0.14,81.1,5.28,6.11,101.0,16.72,Tanzania,2015-05-24,5
2015,145,25.99,28.18,24.51,3.67,0.15,80.28,4.44,5.15,100.97,16.75,Tanzania,2015-05-25,5
2015,146,26.01,28.08,24.56,3.52,0.81,80.28,4.49,5.43,100.97,16.77,Tanzania,2015-05-26,5
2015,147,25.87,27.61,24.43,3.18,1.62,82.34,3.91,4.54,101.01,17.07,Tanzania,2015-05-27,5
2015,148,26.15,27.85,24.92,2.93,2.36,82.83,4.72,5.84,100.94,17.47,Tanzania,2015-05-28,5
2015,149,26.27,28.25,24.99,3.26,3.79,83.59,4.55,5.47,100.88,17.77,Tanzania,2015-05-29,5
2015,150,26.09,27.99,24.73,3.26,0.91,82.16,4.47,5.48,100.94,17.28,Tanzania,2015-05-30,5
2015,151,26.12,27.8,24.94,2.86,3.84,80.39,5.01,6.09,100.88,16.95,Tanzania,2015-05-31,5
2015,152,25.8,27.77,24.3,3.47,0.43,79.09,4.78,5.7,100.83,16.34,Tanzania,2015-06-01,6
2015,153,25.63,28.11,23.69,4.42,0.44,80.02,3.79,4.4,100.86,16.32,Tanzania,2015-06-02,6
2015,154,25.77,27.92,24.37,3.55,0.5,79.42,4.5,5.4,100.81,16.36,Tanzania,2015-06-03,6
2015,155,26.02,28.53,24.13,4.4,0.15,78.15,3.99,4.47,100.73,16.33,Tanzania,2015-06-04,6
2015,156,26.14,28.27,24.32,3.95,0.08,80.04,3.43,4.1,100.7,16.88,Tanzania,2015-06-05,6
