YEAR,DOY,T2M,T2M_MAX,T2M_MIN,T2M_RANGE,PRECTOTCORR,RH2M,WS2M,WS2M_MAX,PS,QV2M,Country,Date,Month
2015,1,11.73,22.75,3.44,19.31,0.0,41.79,2.73,5.07,77.13,4.0,Ethiopia,2015-01-01,1
2015,2,12.3,24.01,4.09,19.92,0.0,33.29,2.39,4.19,77.14,3.35,Ethiopia,2015-01-02,1
2015,3,12.49,24.17,3.97,20.2,0.0,33.83,1.77,2.76,77.11,3.43,Ethiopia,2015-01-03,1
2015,4,14.08,23.78,6.9,16.88,0.0,38.84,0.87,1.28,77.07,4.6,Ethiopia,2015-01-04,1
2015,5,14.06,23.15,7.32,15.83,0.0,47.07,1.34,2.14,77.01,5.58,Ethiopia,2015-01-05,1
2015,6,14.26,23.45,7.44,16.01,0.0,58.2,1.7,2.75,77.07,6.95,Ethiopia,2015-01-06,1
2015,7,14.37,23.78,6.16,17.62,0.0,59.83,1.99,3.26,77.12,7.14,Ethiopia,2015-01-07,1
2015,8,14.18,24.17,6.12,18.05,0.0,57.82,2.25,3.5,77.15,6.83,Ethiopia,2015-01-08,1
2015,9,13.89,23.76,5.47,18.29,0.0,58.65,1.97,3.45,77.12,6.55,Ethiopia,2015-01-09,1
2015,10,14.25,22.48,7.72,14.76,0.04,53.11,1.93,3.59,77.08,6.55,Ethiopia,2015-01-10,1
2015,11,13.98,21.95,6.77,15.18,0.07,70.5,2.39,4.1,77.1,8.71,Ethiopia,2015-01-11,1
2015,12,14.27,21.59,9.19,12.4,0.04,73.51,2.96,4.32,77.12,9.15,Ethiopia,2015-01-12,1
2015,13,13.75,21.64,8.14,13.5,0.02,70.99,2.89,4.81,77.16,8.57,Ethiopia,2015-01-13,1
2015,14,13.81,23.98,5.38,18.6,0.0,58.83,2.35,3.73,77.16,6.63,Ethiopia,2015-01-14,1
2015,15,14.05,24.44,7.19,17.25,0.0,40.98,2.36,4.72,77.06,4.75,Ethiopia,2015-01-15,1
2015,16,13.73,23.81,5.57,18.24,0.0,50.5,2.07,3.12,77.06,5.73,Ethiopia,2015-01-16,1
2015,17,14.63,24.45,6.39,18.06,0.01,61.57,2.18,3.1,77.02,7.47,Ethiopia,2015-01-17,1
2015,18,15.58,24.83,7.8,17.03,0.05,65.51,1.5,2.34,77.04,8.45,Ethiopia,2015-01-18,1
2015,19,15.22,21.86,8.67,13.19,1.27,71.76,1.72,3.15,77.03,9.6,Ethiopia,2015-01-19,1
2015,20,15.15,21.0,10.94,10.06,2.16,77.28,2.14,3.84,77.08,10.37,Ethiopia,2015-01-20,1
2015,21,15.55,23.16,10.43,12.73,0.27,72.95,2.72,4.15,77.24,9.79,Ethiopia,2015-01-21,1
2015,22,15.29,24.48,8.96,15.52,0.01,67.74,2.8,4.08,77.24,8.75,Ethiopia,2015-01-22,1
2015,23,14.94,25.0,6.58,18.42,0.0,60.79,2.18,3.21,77.07,7.42,Ethiopia,2015-01-23,1
2015,24,15.07,25.47,7.17,18.3,0.0,49.77,2.12,4.24,76.97,6.13,Ethiopia,2015-01-24,1
2015,25,14.48,25.28,6.68,18.6,0.0,45.15,2.38,5.01,77.07,5.32,Ethiopia,2015-01-25,1
2015,26,13.2,24.53,4.22,20.31,0.0,45.05,2.82,5.41,77.13,4.62,Ethiopia,2015-01-26,1
2015,27,14.45,26.03,6.63,19.4,0.0,36.23,2.41,4.75,77.06,4.05,Ethiopia,2015-01-27,1
2015,28,14.38,25.56,6.05,19.51,0.0,36.03,2.29,4.11,77.0,4.07,Ethiopia,2015-01-28,1
2015,29,14.3,25.64,5.28,20.36,0.0,37.34,2.54,4.4,77.03,4.21,Ethiopia,2015-01-29,1
2015,30,14.45,25.77,5.51,20.26,0.0,37.58,2.74,5.26,77.15,4.28,Ethiopia,2015-01-30,1
2015,31,14.68,26.04,6.0,20.04,0.0,40.45,2.85,4.93,77.18,4.71,Ethiopia,2015-01-31,1
2015,32,14.18,25.2,5.3,19.9,0.0,31.73,3.08,5.1,77.12,3.6,Ethiopia,2015-02-01,2
2015,33,14.32,25.76,5.04,20.72,0.0,26.31,2.65,4.24,77.07,2.91,Ethiopia,2015-02-02,2
2015,34,14.9,26.16,5.01,21.15,0.0,31.93,2.16,3.83,77.12,3.92,Ethiopia,2015-02-03,2
2015,35,15.05,25.28,6.92,18.36,0.0,43.15,2.72,4.77,77.13,5.4,Ethiopia,2015-02-04,2
2015,36,14.99,25.57,6.16,19.41,0.0,47.35,2.57,4.41,77.1,5.75,Ethiopia,2015-02-05,2
2015,37,15.37,25.8,6.55,19.25,0.65,56.05,2.57,4.32,77.12,6.99,Ethiopia,2015-02-06,2
2015,38,15.45,25.59,6.33,19.26,0.0,47.2,2.7,4.58,77.1,6.08,Ethiopia,2015-02-07,2
2015,39,17.47,27.31,8.89,18.42,0.07,40.0,1.31,2.25,76.99,5.91,Ethiopia,2015-02-08,2
2015,40,17.64,27.18,10.47,16.71,0.03,39.57,1.78,2.81,76.97,5.81,Ethiopia,2015-02-09,2
2015,41,16.44,26.7,8.12,18.58,0.0,35.41,2.83,5.41,77.04,4.68,Ethiopia,2015-02-10,2
2015,42,17.24,27.56,9.73,17.83,0.0,36.46,2.25,4.98,77.1,5.06,Ethiopia,2015-02-11,2
2015,43,17.56,27.7,9.71,17.99,0.0,39.99,2.79,5.23,77.07,5.66,Ethiopia,2015-02-12,2
2015,44,16.93,26.96,8.08,18.88,0.0,51.52,2.57,4.33,77.03,7.11,Ethiopia,2015-02-13,2
2015,45,17.67,26.6,9.34,17.26,0.0,44.65,1.4,2.33,77.0,6.79,Ethiopia,2015-02-14,2
2015,46,18.18,26.14,11.12,15.02,1.58,50.69,1.88,3.28,77.02,7.94,Ethiopia,2015-02-15,2
2015,47,17.28,23.89,11.76,12.13,1.53,61.44,1.56,2.89,77.09,9.34,Ethiopia,2015-02-16,2
2015,48,17.23,25.36,9.87,15.49,2.91,55.84,1.67,3.36,77.1,8.18,Ethiopia,2015-02-17,2
2015,49,17.54,26.41,10.55,15.86,1.09,49.67,1.91,2.9,77.03,7.36,Ethiopia,2015-02-18,2
2015,50,17.56,27.65,9.26,18.39,0.01,39.01,1.75,2.78,76.92,5.63,Ethiopia,2015-02-19,2
2015,51,18.4,27.81,9.61,18.2,0.01,41.22,1.53,2.51,76.88,6.58,Ethiopia,2015-02-20,2
2015,52,18.55,27.73,10.15,17.58,0.05,50.49,2.71,3.86,76.91,8.11,Ethiopia,2015-02-21,2
2015,53,17.44,26.23,10.48,15.75,0.28,63.97,3.32,5.13,76.99,9.51,Ethiopia,2015-02-22,2
2015,54,17.67,26.49,11.85,14.64,0.2,62.25,3.23,4.72,77.04,9.34,Ethiopia,2015-02-23,2
2015,55,17.75,26.8,9.7,17.1,0.03,57.71,2.66,3.9,77.01,8.49,Ethiopia,2015-02-24,2
2015,56,17.78,27.29,9.61,17.68,0.0,53.11,2.24,4.29,76.93,7.7,Ethiopia,2015-02-25,2
2015,57,17.72,27.77,9.11,18.66,0.0,48.07,3.2,5.54,76.93,6.91,Ethiopia,2015-02-26,2
2015,58,16.82,26.78,8.33,18.45,0.0,48.63,3.36,5.47,76.99,6.48,Ethiopia,2015-02-27,2
2015,59,17.08,27.69,8.28,19.41,0.0,37.6,3.06,4.84,76.95,5.08,Ethiopia,2015-02-28,2
2015,60,17.02,27.7,7.58,20.12,0.0,36.68,2.58,4.19,76.99,4.82,Ethiopia,2015-03-01,3
